ReturnId,IsReceiptPresent,ReceiptId,ReturnDate,ReturnPrice,CustomerName,Street,City,State,CustomerPhone,CreditCardNum,CreditCardExpire,GiftCardNumber,EmployeeId,CustomerID
3958,True,1204,2024-01-04 22:51:12.674001,5326,Jeanne Brandt,402 Miranda Stream,Brewerbury,North Carolina,(982)721-8860x658,6325378459033041,2022-09-10 23:32:05.998062,5738,81344,10741
4710,True,3440,2024-03-17 16:09:42.200347,99355,Justin Peterson,321 Wilson Plaza,Smithborough,Maryland,+1-945-233-6704x2849,1997756919210047,2020-09-11 07:37:51.653049,3360,26093,10742
5554,False,3671,2024-03-15 23:10:57.391901,143,Regina Castillo,36011 Ramos Well Suite 512,Crystalfort,Utah,478-833-1399,2744260146786761,2021-06-26 21:15:37.412034,5343,27935,10743
8006,True,7660,2024-01-17 12:37:49.529988,713,Donald Wilson,9922 Beck View Suite 793,Lake Brian,Nevada,738.325.2916x01703,0104286032658253,2023-06-01 21:11:56.726211,1464,92530,10744
999,True,4112,2024-03-18 07:54:53.764689,9899146,Justin Williams,11082 Alex Pass Suite 121,Castillofort,New Hampshire,001-509-219-7150,3945647565885770,2023-05-11 15:53:31.483077,4307,26122,10745
1491,True,4917,2024-03-20 00:44:24.135427,8475047,Marcus Sloan,3416 Sandra Path Suite 735,Washingtonshire,Texas,991.291.7895x80152,6445986046360241,2021-09-20 02:23:10.503419,9603,84034,10746
4528,False,2570,2024-01-05 07:36:37.273049,0,Kathleen Hicks,5315 Elizabeth Inlet,Clarkland,Kentucky,725-517-6476,4996027944229046,2020-12-15 09:57:31.431259,3373,71186,10747
322,True,996,2024-02-07 16:31:05.562310,35832,Walter Compton,12593 Jeremy Burg,Lake Fernando,Minnesota,+1-870-565-0369x2607,6212805256961560,2020-11-28 17:40:28.602443,8540,40295,10748
3040,True,9985,2024-01-11 18:15:50.026304,16943660,Gabriel Rodriguez,01045 Nathaniel Ville Suite 797,Charlesport,North Carolina,001-584-279-4306,3000771186066306,2021-09-29 20:10:51.507635,1871,71186,10749
1569,True,227,2024-01-16 20:54:00.810890,164917,Amanda White,70693 Ali Circle Apt. 936,South Betty,Vermont,(231)426-4399x089,4553752222611204,2022-04-12 03:30:02.051279,5749,57258,10750
1482,False,144,2024-02-12 16:56:45.546597,927153189,Christine Jefferson,91913 Gomez Curve Apt. 890,Port William,Ohio,(283)980-6253x9580,1814405282945868,2022-07-17 06:23:01.382369,9038,61373,10751
734,True,7514,2024-03-28 17:22:48.446985,22305807,David Miller,7262 Michael Turnpike Suite 258,East Kristinastad,Rhode Island,001-484-457-0091x71897,6541411956024933,2020-05-31 11:33:05.648002,4670,26122,10752
8089,False,3201,2024-01-31 05:21:34.802455,682612,Valerie Palmer,206 James Skyway Apt. 896,East Evan,Indiana,(478)631-2466,8476457542111238,2021-09-24 05:25:02.679997,1095,92530,10753
2306,False,2378,2024-01-07 15:19:02.552407,961414129,Mark Reid,944 Jackson Pine Suite 878,New Sarahfurt,Wisconsin,418.443.4821,1730609683291259,2024-01-27 17:21:20.193752,1485,57258,10754
644,False,7945,2024-04-10 16:28:22.246080,118379,Stephen Hansen,1812 Graham Lodge,Autumnfort,Kentucky,909-950-1697,0797452437102920,2022-08-17 22:00:01.934368,1369,29733,10755
3466,True,6866,2024-02-16 00:40:22.462230,1657455,Joel Hansen,42551 Silva Prairie,Meaganchester,Massachusetts,001-413-750-7062x1911,2948160542106747,2020-06-11 23:39:18.477970,1511,19694,10756
5567,False,6230,2024-01-19 05:23:17.314971,56,Rachel Wood,7778 Johnson Walk,Port Lisa,Pennsylvania,001-375-389-6943x002,1586128049183363,2022-01-07 12:49:29.873891,7513,26093,10757
620,True,8022,2024-03-21 17:59:12.713250,82987,Nicole Hurley,6536 Cummings Greens Suite 264,South Kelseyport,New Hampshire,644.249.7198x300,2653119724638106,2021-11-05 15:55:10.371627,1765,26093,10758
5175,True,2042,2024-01-16 23:38:10.247859,8,Paige Young,987 Hensley Garden,North Peterchester,Wisconsin,(519)313-0185,9399354153582638,2020-11-06 13:27:22.483007,9232,97986,10759
2018,True,3050,2024-02-24 11:49:12.456084,87652,Taylor Torres,21822 Anthony Roads Apt. 981,Lake Josephton,Delaware,947-483-7862x8842,2750991885719066,2023-05-28 17:45:16.064084,6240,19694,10760
6457,False,6647,2024-01-07 20:44:04.602043,771,Tyler Smith,06546 Jonathan Lights,Port Kimberly,Oregon,7499074323,6965611996615353,2020-09-21 13:53:36.181440,8258,57258,10761
8173,False,5328,2024-03-19 09:27:47.780506,692702,Brianna Leonard,30892 Watson Falls,South Yvonne,Vermont,217-472-4686x772,0662939844251425,2021-12-04 06:04:35.198574,6881,81344,10762
774,True,1748,2024-03-06 11:35:04.248893,80770467,Darin Michael,46860 Sarah Via,Sanfordfort,Mississippi,890-445-7605x073,5476138276302926,2024-02-13 12:29:00.359411,2670,84034,10763
664,False,8185,2024-02-23 09:25:01.150728,1714,Dave Williams,843 Whitaker Motorway,Hugheston,New Hampshire,+1-295-685-0635x61870,2821308476427019,2022-11-04 14:28:59.656533,9858,19694,10764
5641,False,3337,2024-04-09 05:53:40.021792,692687918,Tanya Jennings,779 Michelle Knoll,Carterfurt,Louisiana,001-778-760-4929,4297346888700683,2024-03-06 02:50:39.981243,2645,61373,10765
2826,True,2151,2024-01-20 03:39:46.523895,2788951,Jeffrey Clarke,37340 Jason Mission Apt. 221,North Marissa,New Jersey,486.612.9347,4695168381841086,2023-04-12 12:36:09.541694,1848,60657,10766
9989,False,9676,2024-03-15 06:37:49.643577,82926949,Diane Rice,4156 Gabriel Brooks,Friedmanfurt,Delaware,+1-911-652-1555,4429789847092030,2020-09-19 22:18:48.356148,8676,57258,10767
2644,True,5365,2024-01-12 16:15:45.736205,29725,Jennifer Green,501 Anthony Hill,Port Jacquelineview,Connecticut,230-650-1863,6902557284017243,2020-06-21 02:06:10.034019,7084,41845,10768
3803,False,4798,2024-02-03 22:47:14.840687,18858,Scott Lyons,0965 Edwards Crossroad Apt. 350,New Paulmouth,Delaware,467-264-1111,8028122762256113,2021-08-04 19:56:03.288618,1546,81344,10769
3409,True,3729,2024-03-12 11:08:06.141483,874,Rebecca Harding,98808 Huffman Coves Suite 308,Campbelltown,Louisiana,730-421-3336x406,8158533011131044,2020-07-17 12:52:21.714333,1081,97986,10770
9608,False,2593,2024-03-04 05:45:10.596250,3050129,David Brady,96592 Alvarado Roads Apt. 155,East Ericside,Kentucky,633-892-9470,8940696986109976,2022-01-15 19:41:48.188398,3912,41845,10771
7510,True,5528,2024-02-27 22:26:16.171920,657,Jennifer Pham,852 Nicholas Spur Apt. 866,Karentown,Vermont,3885094673,8044468557173146,2022-04-13 03:05:17.167511,4163,84966,10772
9397,False,9844,2024-03-29 00:04:59.248864,12863,Grace Robertson,769 David Inlet,Powellport,Florida,253.313.1595x8076,7533921629609755,2020-04-15 19:53:28.902658,274,19694,10773
3657,True,4724,2024-01-25 17:14:18.269757,8919,Matthew Shannon,382 Goodwin Walk,Maryton,Georgia,568-685-6594x013,2565321127982283,2020-01-14 11:37:31.166440,8405,60657,10774
9520,True,7457,2024-02-25 00:38:35.127165,7,Jasmine Jackson,14009 Benjamin Port,Amandastad,Arkansas,(586)901-1488,1000093623646703,2020-07-13 03:01:31.333937,9009,28960,10775
8735,False,1659,2024-02-20 17:45:12.647627,77271,Marissa Mcdonald,541 Leblanc Orchard,North Ericstad,Tennessee,001-942-825-1195x04460,4743958744994367,2021-07-28 12:33:08.715572,8862,40295,10776
1469,True,6963,2024-03-30 21:34:27.045125,162,David Green,3454 Simmons Ports Apt. 897,South Brianland,Hawaii,636.799.3478x87332,2129569256608525,2021-09-15 04:25:39.791343,9256,94877,10777
4569,False,8402,2024-02-07 14:53:19.810479,8884572.0,Bryan Kim,947 Hahn Skyway Apt. 915,Jamesville,Minnesota,361-511-2040,2657961256887596,2022-06-01 00:47:55.115808,5749,26122,10778
7675,True,8303,2024-04-06 11:13:40.449471,782,Danielle Lee,23163 Kenneth View,Robertsstad,Tennessee,(837)831-5915x0805,6108884022335373,2023-04-11 01:47:20.678078,675,29733,10779
9104,True,356,2024-01-28 08:30:30.453596,913195879,Marie Vargas,7336 Grant Mission,Charlesfort,South Dakota,873.594.1590x652,9745754887197944,2023-11-27 14:11:05.111940,7437,40295,10780
3662,False,4491,2024-01-21 07:35:42.440418,863,Christie Sharp,9834 Stafford Divide,Haynesberg,New Mexico,001-835-446-3584x8860,1086492045220922,2023-06-25 04:24:31.394744,7317,40295,10781
3681,True,1057,2024-04-03 10:19:12.509808,761199,Kyle Young,93100 Juarez Stream Suite 809,Ericksonshire,Iowa,824-265-4620x32817,9337689377707052,2020-03-13 10:11:16.707682,1048,27935,10782
3971,True,9346,2024-03-23 22:45:21.257008,911,Laurie Ayers,946 Mccarty Stravenue,West Lindafurt,Delaware,883.617.4669,4266278004255388,2021-10-21 22:08:26.777640,7970,97986,10783
854,True,7788,2024-02-10 04:48:10.968352,145168337,Zachary Reyes,883 Richardson Plaza Suite 876,Barbaratown,Georgia,322.743.4372x83011,0805276519131589,2024-02-21 10:44:03.271537,5560,92530,10784
7852,False,4735,2024-02-27 04:26:08.376775,91,James Hughes,6949 Webster Estate Suite 304,Rachelfort,Florida,+1-260-743-4968,3072026581944150,2020-07-25 12:57:04.489639,9387,57258,10785
2512,False,9927,2024-01-16 19:29:47.531013,8400127,Jennifer Jones,305 Robert Drive Apt. 437,Jessicashire,Arkansas,001-644-534-3180x29249,3876829753980481,2021-07-12 10:51:45.756802,2173,52272,10786
734,False,2580,2024-03-25 02:58:38.563911,846,Denise Kerr,6972 Bennett Locks Suite 000,North Jeffrey,West Virginia,001-620-404-5419x071,7942837363924619,2020-01-12 16:25:53.160234,6226,27935,10787
4903,False,2698,2024-04-07 03:46:33.387057,9532,Timothy Mcintyre,513 Lara Rapids Suite 652,Sanchezview,Nevada,001-956-330-3933x990,6612195440961379,2023-06-04 08:06:11.349602,8406,84034,10788
722,True,199,2024-01-25 17:50:00.675618,4,Glen Bass,210 Maurice Ways Apt. 370,Lake Cody,Kansas,001-290-977-8965x374,4051042946799480,2020-10-27 08:26:38.036209,5122,79023,10789
7809,True,7528,2024-01-06 12:33:02.798893,60337,Meghan Gregory,992 Crystal Shores,East Sandraburgh,Delaware,3713481116,0910395512948964,2022-07-02 13:16:01.116996,7628,92530,10790
249,False,4563,2024-03-20 12:08:07.210075,206,Curtis Wilson,89952 Summers Ports Suite 168,West Anthony,Illinois,291.657.9395x090,2729019628538839,2022-10-01 00:10:25.286239,4167,71186,10791
7717,False,9527,2024-03-14 11:42:02.344027,91566,James Delgado,43782 Cooper Fork Suite 989,Lake Thomas,Florida,001-303-583-6557x96981,9348793842491675,2020-02-23 07:54:15.336648,5717,27935,10792
2733,True,9966,2024-03-16 16:03:39.782838,74,Michael Fields,0800 Abigail Highway,Michaelland,Colorado,429.582.7161x83263,4346946289813437,2022-12-11 20:02:41.465407,557,40295,10793
9564,True,5640,2024-02-20 03:04:48.723595,703,William Gutierrez,764 Sandra Stream,Mcgeefurt,Florida,(715)691-0293x1948,6409846861323817,2023-01-01 21:07:42.703783,9177,57258,10794
6742,True,5246,2024-03-29 22:22:01.711470,71731,Gregory Flores,850 John Haven,South Eric,Alaska,715.964.2276x4625,1619751142821553,2021-06-06 12:16:11.654516,6253,81344,10795
1049,False,6621,2024-02-10 04:49:52.383276,578,Randy Taylor,368 Kennedy Forest Suite 136,Stevensonstad,Delaware,001-330-977-2740x583,7321037941671409,2021-06-02 18:02:13.675646,419,41845,10796
6470,True,5603,2024-01-11 09:29:46.419653,971453,Michael Cohen,5387 Smith Junction,Taylorberg,Idaho,614-896-7676,3876547435833551,2022-01-18 03:40:08.892574,6651,19694,10797
8240,False,9031,2024-03-21 05:27:38.311666,96,Sandra Medina,35325 Danny Ramp,Mannberg,Kentucky,974-344-7574x7021,0637767547601967,2023-06-20 15:40:52.367261,1903,81344,10798
8397,True,2277,2024-01-20 20:11:04.799790,142878563,Dawn Bell,86610 Andrea Ranch,Lake Alexandriatown,Arkansas,(244)501-9783,2451778950367942,2020-05-16 01:03:37.781727,2737,94877,10799
4751,True,7730,2024-04-06 06:14:31.577626,6,Matthew Morris,820 Rodriguez Route Apt. 182,Kyleport,North Carolina,7875224486,9190403416261938,2021-03-27 04:46:02.442764,9845,52272,10800
5874,False,6096,2024-02-19 17:40:19.363735,8860848.0,James Beard,5906 Kimberly Land Apt. 555,Lake Meganshire,Colorado,991-217-1144,6628245821365361,2021-07-21 03:58:08.047170,9936,60657,10801
635,False,7922,2024-01-06 05:06:28.045164,91,Jonathan Zavala,53462 Patterson Village Apt. 030,Nunezview,Montana,001-753-544-1011x096,3233691668782871,2021-01-16 14:30:44.407083,2618,29733,10802
5435,False,7868,2024-04-10 23:20:43.361805,5,Michael Dean,296 Romero Summit Suite 635,New Patrick,Nevada,+1-996-913-8348x82748,7680903900048284,2021-03-02 16:15:36.898796,2692,40295,10803
7245,True,6999,2024-01-30 07:39:28.871801,7008,Jeffrey Odonnell,978 Gabriel Green Suite 256,Michelleburgh,Indiana,620-453-8019x3920,5043067973897034,2022-03-14 01:23:55.999236,4719,26122,10804
9205,True,7162,2024-03-25 21:52:21.224540,524288524,Leah Blair,1732 Nathan Roads,Lake Jennifermouth,Wyoming,(993)394-5248x230,9734242400622624,2022-07-23 16:38:51.455105,441,19694,10805
6954,False,3023,2024-03-08 14:54:20.374793,682030,Melissa Patterson,48135 Berry Unions,East Jody,South Dakota,+1-740-391-9849x306,6881435028296710,2022-04-10 00:44:05.667411,6139,60657,10806
7770,False,3206,2024-02-16 21:16:07.803271,0.0,Joshua Jackson,014 Holly Corners,Gregoryport,Rhode Island,224-775-8992,9937175564236606,2022-11-05 11:54:12.277855,7678,84034,10807
5741,False,8228,2024-01-13 22:45:53.049641,880665,Susan Ford,85692 Michael Centers,Lake Michael,Idaho,256.837.8602x18026,6701337581968686,2023-03-31 03:07:12.143041,2264,60657,10808
8883,False,1731,2024-03-04 13:47:32.436719,16251,Martin Mitchell,09725 Craig Green,West Debbie,Louisiana,001-293-735-3917x52500,4129786145431468,2020-05-02 18:30:45.464155,2630,40295,10809
5967,True,3095,2024-04-01 01:32:39.047229,650060541,Roger Mcbride,96978 Anderson Fort Suite 363,Ethantown,Iowa,754.337.5797,6991822777148940,2023-11-19 12:51:12.712716,7092,40295,10810
851,True,6376,2024-03-19 13:53:32.939798,4,Shelia Wallace,39163 Ann Trail Apt. 379,South Mitchell,Hawaii,335.400.3541,3151879165017801,2021-04-04 06:33:45.829258,9481,26093,10811
403,False,569,2024-04-10 09:05:31.264429,3,William Walker,9400 Love Wall Apt. 517,Smithfort,South Carolina,+1-679-334-4361x8044,6417308291321881,2021-08-21 20:57:25.030367,4593,60657,10812
1482,False,665,2024-02-09 05:47:29.686842,171,Veronica Wu,6390 Michael Green,East Juanland,Georgia,966.375.9327,0494931964741627,2022-11-06 09:00:45.751386,4744,84034,10813
8250,False,4600,2024-03-07 22:18:53.964770,37708340,Melissa Wiley,1268 Harris Canyon Suite 004,West Christinaburgh,North Carolina,001-450-672-4977x6676,3294731419155265,2023-10-17 00:04:23.581732,5127,92530,10814
7412,True,1006,2024-03-15 21:24:54.914516,82671729,Douglas Thomas,63170 Vazquez Neck Suite 587,New Cherylmouth,Arkansas,7755638689,1176907720111776,2021-08-30 17:15:43.626148,2906,80899,10815
1365,True,6578,2024-03-16 03:24:42.364439,44,Jon Martin,8983 Hayes Parkways Apt. 970,Ambermouth,Alaska,+1-526-856-9722x48016,5811553130440908,2021-12-10 00:56:31.381474,2744,40295,10816
9517,False,1440,2024-03-03 18:48:44.059861,85,Dr. Stephanie Jenkins,5342 Murphy Spring Apt. 689,Phillipville,Illinois,670-279-6053x332,7942237224098683,2022-02-11 17:59:25.869700,9691,54061,10817
648,False,5960,2024-01-08 14:49:23.684333,83433,Darren Baldwin,531 Martinez Loop Suite 834,Wrightmouth,Arizona,(862)572-2682x387,9952942142653157,2020-06-03 05:50:21.049791,9249,97986,10818
1780,True,5117,2024-03-23 18:49:49.628064,423083509,Robert Grant,61729 Rebecca Divide Apt. 590,Elizabethborough,Rhode Island,+1-624-628-1816x35561,8333612620591177,2021-08-01 18:22:06.436699,2119,28960,10819
2912,True,8875,2024-01-17 12:45:00.045784,344,James Carter,649 Bernard Summit,South Brooke,Georgia,(221)793-7904x965,3712868110164186,2022-06-05 23:26:52.410612,6248,60657,10820
364,True,1373,2024-04-02 03:12:39.496758,133,Ashley Townsend,959 Christopher Drive,Lake Carl,North Dakota,(226)461-9428,1885766859634887,2022-01-28 10:25:20.372110,7124,61373,10821
8876,False,7516,2024-02-09 07:29:00.779058,187,Ronald Romero,9490 Emily Village,Lake Saraland,Arizona,001-509-207-5942x600,3968139999949906,2022-01-16 13:47:41.875857,9423,52272,10822
2872,True,3700,2024-04-04 17:50:57.275226,1704,Daniel Obrien,6052 Karen Shores,Nataliemouth,Vermont,(585)340-2702x780,1110152122301708,2020-04-03 16:33:12.545566,2181,84034,10823
6851,False,2439,2024-04-01 01:58:45.200526,9402,Robert Hernandez,658 Owens Dale,Lake Tiffanybury,Maryland,892-647-9788x985,5215184900018127,2020-07-02 16:04:42.865028,4060,26122,10824
5398,False,4768,2024-01-08 00:59:31.785802,245070,John Bowen,78275 Smith Valleys,East Johnberg,Iowa,(453)599-4746x5090,0282820340851431,2023-05-24 18:20:18.074812,2720,28960,10825
2276,True,2613,2024-02-01 09:14:09.160308,23333137,Rebecca Wells,99314 Jacob Brooks Apt. 823,Edwardsberg,Delaware,4737570511,1922014437931173,2021-01-26 04:41:05.117156,8600,29733,10826
9282,False,1724,2024-02-09 07:57:53.804803,98040.0,Adam Mccarthy,914 Daniels Loaf Suite 116,Port Laura,New York,001-619-730-6222,6811827988965733,2022-10-03 13:53:52.894706,7304,54061,10827
5947,True,6795,2024-02-01 22:38:05.710027,53350,Jacob Lawrence,9667 Tucker Mountain,North Shelby,New Hampshire,001-984-887-3450x458,8667568672160150,2023-06-16 13:03:48.718642,9687,26122,10828
2360,True,6909,2024-02-01 07:30:42.182141,1917088,David Wilkinson,64498 Sherman Islands Suite 960,North Crystalland,Alabama,(374)475-5424,3614020537997455,2023-06-15 18:42:25.962545,7911,54061,10829
2020,True,3904,2024-02-13 09:45:55.265745,8259165,Robert Soto,6519 John Mission Suite 516,Barnesberg,Pennsylvania,(846)531-8741,0690102961011027,2020-01-16 16:26:15.045805,6348,54061,10830
1336,True,3706,2024-02-13 20:17:15.024513,914887550,Amy Austin,36441 Eric Route,West Ericberg,Arkansas,334-299-5063,0118681662193084,2023-12-19 16:11:23.114981,4798,84034,10831
3550,False,4277,2024-02-16 01:42:02.654407,1684,Michael Taylor,66992 Brock Shore Suite 795,Michaelside,Virginia,3873914745,6685298648570417,2021-12-03 06:16:48.961113,147,57258,10832
6864,True,7312,2024-03-09 23:23:13.600424,546779,Stephen Graves,29058 Peterson Roads,Danielleton,Wisconsin,+1-316-981-6700x4440,6183177951083236,2023-12-28 23:45:06.868935,7723,80899,10833
2532,True,2660,2024-02-09 16:25:40.221825,1,Emily Rodriguez,5099 Martin Fields,North Nathanborough,Pennsylvania,519-503-1764x94951,6709848683109921,2020-10-15 07:37:37.868057,1592,26122,10834
7282,True,3335,2024-02-08 23:44:13.412511,61170462,Xavier Reed,3459 James Fords Suite 679,Port Samuelbury,Maine,+1-622-343-8506,5254547841619668,2023-07-24 00:01:26.025544,7368,81344,10835
2270,False,3134,2024-02-14 00:30:07.625846,849045,Mikayla Craig,27252 Rhonda Branch Suite 147,Huntport,Illinois,812.671.4063x6273,9709745504699903,2021-08-04 07:13:32.515128,6733,19694,10836
4960,True,5469,2024-03-06 14:20:46.797171,330547386,Timothy Berger,4735 Brenda Heights Apt. 670,Lake Elizabethberg,Nevada,502.798.7129,8200838405844273,2021-04-26 19:09:28.588648,1159,71186,10837
244,False,3350,2024-02-18 00:37:31.229939,99516,Nicole Terry,114 Love Junction Suite 890,Port Ashleychester,Montana,001-921-796-6264x4582,3763715551340762,2022-02-07 03:28:18.219969,3351,41845,10838
2173,True,5120,2024-01-20 15:40:50.216685,48408181,Mariah Nguyen,903 Amanda Track,Bradleymouth,Arizona,+1-873-649-9089x63369,0507352869899986,2023-11-18 11:57:43.562289,3027,94877,10839
8082,True,2332,2024-02-22 03:15:53.832710,3,Russell Obrien,079 Robert Meadows,Courtneyport,Michigan,716.503.6130,8459166161492453,2021-08-01 12:39:54.609040,1631,26093,10840
3947,True,3246,2024-02-22 10:18:55.096089,39364,Jeffrey Dorsey,256 Walsh Way Suite 015,Jamiefurt,Alabama,387.972.3671x0582,5963284692651054,2020-07-11 02:16:20.310447,6140,94877,10841
3642,True,6172,2024-02-15 10:23:39.215462,8410,Edward Mahoney,90524 Kirk Mall,Port Lindsay,Montana,751.497.3058x51520,5638088217841343,2022-04-23 06:46:42.074015,5862,60657,10842
529,True,5536,2024-04-07 21:13:15.716036,47273515,Amanda Johnson,059 Patricia Pass Apt. 960,West Leslieborough,Massachusetts,001-919-547-6307,9248426841601228,2022-04-30 12:25:40.298772,6470,61373,10843
9577,False,7699,2024-03-06 05:14:17.450187,91886972,Robert Cherry,2265 Emily Streets Apt. 810,Herreraland,Wisconsin,001-387-485-2536x3891,2538341531642549,2022-08-15 04:27:19.965471,4317,52272,10844
5430,True,6448,2024-04-05 09:12:40.057594,12548,Brianna Anderson,557 Riley Port Suite 598,Burkeland,Arkansas,(842)586-8608x8929,4656992625718934,2021-06-27 07:23:03.255633,8189,97986,10845
6711,True,8036,2024-02-17 16:56:04.354158,4,Jose Brennan,99444 Taylor Well,Victorshire,North Dakota,(950)697-5722,8665128586297040,2021-10-10 19:25:44.452879,7776,26093,10846
